Tweet ID,Latitude,Longitude,time,distance from MIT (km)
704027793672282115,42.37231229,-71.06531577,Sun Feb 28 19:38:00 +0000 2016,2.70601469203
704034978984644608,42.3726399,-71.1096528,Sun Feb 28 20:06:33 +0000 2016,2.01300523366
704035110044078080,42.3782065,-71.0602131,Sun Feb 28 20:07:05 +0000 2016,3.42653386774
704031650720526336,42.3584308,-71.0597732,Sun Feb 28 19:53:20 +0000 2016,2.74094031072
704030101810208768,42.36405958,-71.1017172,Sun Feb 28 19:47:11 +0000 2016,0.884243603389
704031132707217408,42.362039,-71.056895,Sun Feb 28 19:51:16 +0000 2016,2.99172111594
704031426400886784,42.29402,-71.04629,Sun Feb 28 19:52:26 +0000 2016,8.20739465277
704035859884961792,42.4473174,-71.2245003,Sun Feb 28 20:10:04 +0000 2016,14.5589798214
704030304302837760,42.3651869,-71.0605278,Sun Feb 28 19:47:59 +0000 2016,2.75728748172
704027836139630592,42.40300425,-71.08185947,Sun Feb 28 19:38:10 +0000 2016,4.94905389963
704029909451206657,42.34195409,-71.10588927,Sun Feb 28 19:46:25 +0000 2016,2.18932785388
704034797161680896,42.41876719,-71.1113418,Sun Feb 28 20:05:50 +0000 2016,6.78015150379
704032905517932544,42.3600093,-71.056741,Sun Feb 28 19:58:19 +0000 2016,2.98954258305
704027109489041410,42.35126,-71.0642,Sun Feb 28 19:35:17 +0000 2016,2.5366749426
704031454150275073,42.339904,-71.0898892,Sun Feb 28 19:52:33 +0000 2016,2.16672090693
704035357835321345,42.34100542,-71.08680035,Sun Feb 28 20:08:04 +0000 2016,2.09352420572
704034322492207104,42.2417653,-71.166164,Sun Feb 28 20:03:57 +0000 2016,14.3696381581
704031367269494784,42.3726399,-71.1096528,Sun Feb 28 19:52:12 +0000 2016,2.01300523366
704032731865485312,42.38163969,-71.11938198,Sun Feb 28 19:57:38 +0000 2016,3.29120274781
704030768553525248,42.3427731,-71.1224628,Sun Feb 28 19:49:50 +0000 2016,3.02583246565
704028967054000128,42.34385,-71.07186389,Sun Feb 28 19:42:40 +0000 2016,2.44569898682
704036751149441024,42.3584308,-71.0597732,Sun Feb 28 20:13:36 +0000 2016,2.74094031072
704036622820577280,42.3522387,-71.11810428,Sun Feb 28 20:13:05 +0000 2016,2.19372013777
704035568813002752,42.341027,-71.067931,Sun Feb 28 20:08:54 +0000 2016,2.89598540523
704035006633611264,42.38039283,-71.07031225,Sun Feb 28 20:06:40 +0000 2016,3.00478200013
704030207280152576,42.3584308,-71.0597732,Sun Feb 28 19:47:36 +0000 2016,2.74094031072
704037025964380160,42.3930959,-71.0884036,Sun Feb 28 20:14:42 +0000 2016,3.78068121264
